"ID","FULLNAME","EMAIL","BIRTHDATE_DAY","BIRTHDATE_MONTH","BIRTHDATE_YEAR","COUNTRY_NAME","COUNTRY_ABBREVIATION","DDD","MOBILE_DEVICE_OS","CURRENCY_ID","CURRENCY_NAME","AMOUNT","AVG_AMOUNT_MONTH","USE_ECOMMERCE","LAST_STOCK_BOUGHT_TAG","LAST_STOCK_BOUGHT_NAME","LAST_STOCK_BOUGHT_CATEGORY"
"8829","ALYCE BENNIE","alyce-benniearyn@gmail.com.a","29","4","1996","ARGENTINA","ARG","+90","IOS","US","DOLAR","525982","67012.33333333333","False","ADS.F","ADIDAS"","FITNESS"
"8830","THEDA NADINE","theda-nadinevere@hotmail.com.m","14","2","2003","MEXICO","MEX","+92","SANSUNG","US","DOLAR","836386","12161.666666666666","False","ADS.F","ADIDAS"","FITNESS"
"8831","SIB DORTHY","sib-dorthyvalentine@hotmail.com.b","15","8","1972","BRASIL","BRA","+55","XIAOMI","US","DOLAR","221387","33055.166666666664","True","NKE","NIKE INC.","FITNESS"
"8832","MYRIAM DANIA","myriam-daniamarrissa@gmail.com.b","6","12","1996","BRASIL","BRA","+55","MOTOROLA","US","DOLAR","531415","19530.083333333332","False","NKE","NIKE INC.","FITNESS"
"8833","SHANA VICKIE","shana-vickiestacy@outlook.com.m","16","9","1975","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","750760","66848.75","False","ADSG-U.TI","ADIDAS"","FITNESS"
"8834","WINNE LINNET","winne-linnetnancie@outlook.com.m","20","4","1977","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","42724","50258.416666666664","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"8835","BAB PEPITA","bab-pepitareeva@gmail.com.u","17","10","1990","UNITED_STATES","USA","+91","IOS","US","DOLAR","286368","33578.416666666664","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"8836","TOMASINE ZORANA","tomasine-zoranatana@gmail.com.a","26","8","1982","ARGENTINA","ARG","+90","IOS","US","DOLAR","963312","6534.166666666667","False","ADDYY","ADIDAS"","FITNESS"
"8837","BRETT ARDATH","brett-ardathrozamond@yahoo.com.u","26","10","1984","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","76905","81787.58333333333","True","ADDYY","ADIDAS"","FITNESS"
"8838","COLLETE CASSANDRE","collete-cassandregrissel@hotmail.com.u","16","11","1983","UNITED_STATES","USA","+91","IOS","US","DOLAR","386917","61948.083333333336","False","ADSG-U.TI","ADIDAS"","FITNESS"
"8839","CORRI KISSIAH","corri-kissiahsallie@hotmail.com.m","9","4","1995","MEXICO","MEX","+92","SANSUNG","US","DOLAR","397104","32262.0","False","ADDDF","ADIDAS"","FITNESS"
"8840","CORA CASSAUNDRA","cora-cassaundrasharla@hotmail.com.b","22","8","1985","BRASIL","BRA","+55","OTHER","US","DOLAR","148737","83253.66666666667","True","DIS","THE WALT DISNEY COMPANY","FUN"
"8841","MAURE SUSANA","maure-susanacaressa@outlook.com.u","20","6","1972","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","806905","38867.0","True","ADS.F","ADIDAS"","FITNESS"
"8842","CRISTINA ANISSA","cristina-anissasheeree@yahoo.com.b","7","7","1989","BRASIL","BRA","+55","MOTOROLA","US","DOLAR","842522","17041.25","False","ADS.F","ADIDAS"","FITNESS"
"8843","TABINA DULCE","tabina-dulcesula@outlook.com.u","25","3","1987","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","367926","42280.833333333336","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"8844","KIRA ROMONA","kira-romonaraine@yahoo.com.u","29","5","1970","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","99318","68091.75","True","NKE","NIKE INC.","FITNESS"
"8845","ROANNE CHLOE","roanne-chloenyssa@gmail.com.u","8","11","1990","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","742966","30423.833333333332","False","NKE","NIKE INC.","FITNESS"
"8846","SARA TAWNYA","sara-tawnyaroobbie@inc.com.m","29","7","1984","MEXICO","MEX","+92","XIAOMI","US","DOLAR","667732","3801.0833333333335","True","NKE","NIKE INC.","FITNESS"
"8847","VELMA WILLYT","velma-willytdrusi@gmail.com.m","17","3","1988","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","269691","18068.0","True","ADS.F","ADIDAS"","FITNESS"
"8848","WANDIE VYKY","wandie-vykyhonoria@hotmail.com.u","9","3","1978","UNITED_STATES","USA","+91","IOS","US","DOLAR","686164","63082.666666666664","True","NKE","NIKE INC.","FITNESS"
"8849","WINNI DEEANNE","winni-deeannereine@inc.com.m","13","8","2002","MEXICO","MEX","+92","XIAOMI","US","DOLAR","895951","71450.25","True","ADSG-U.TI","ADIDAS"","FITNESS"
"8850","ILEANE MIA","ileane-miadreddy@hotmail.com.a","9","8","1995","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","849696","21561.333333333332","False","ADSG-U.TI","ADIDAS"","FITNESS"
"8851","GUSSI TANHYA","gussi-tanhyacharline@yahoo.com.m","1","7","1998","MEXICO","MEX","+92","IOS","US","DOLAR","68667","73617.16666666667","False","DIS","THE WALT DISNEY COMPANY","FUN"
"8852","DEL GABIE","del-gabiekaree@outlook.com.m","18","5","1990","MEXICO","MEX","+92","XIAOMI","US","DOLAR","233780","71017.08333333333","True","DIS","THE WALT DISNEY COMPANY","FUN"
"8853","AUREL WILEEN","aurel-wileenlauraine@hotmail.com.a","24","2","1986","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","684325","72543.75","True","APPL","APPLE INC.","TECHNOLOGY"
"8854","LINETTE EMLYNN","linette-emlynnelizabet@gmail.com.m","5","6","1998","MEXICO","MEX","+92","IOS","US","DOLAR","139696","6932.25","False","ADDDF","ADIDAS"","FITNESS"
"8855","VALIDA BERNARDINA","valida-bernardinabarbra@yahoo.com.a","17","5","1994","ARGENTINA","ARG","+90","SANSUNG","US","DOLAR","552125","26859.5","True","DIS","THE WALT DISNEY COMPANY","FUN"
"8856","JOHNNA ODELIA","johnna-odeliapaulina@outlook.com.u","27","8","2001","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","143205","43610.583333333336","False","DIS","THE WALT DISNEY COMPANY","FUN"
"8857","MAX JOYCE","max-joycebirgitta@hotmail.com.b","1","9","1999","BRASIL","BRA","+55","XIAOMI","US","DOLAR","947567","37309.916666666664","True","ADS.F","ADIDAS"","FITNESS"
"8858","VONNI DEERDRE","vonni-deerdreeugenie@gmail.com.m","25","5","1984","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","190382","74988.5","False","ADSG-U.TI","ADIDAS"","FITNESS"
"8859","VITA JOREY","vita-joreyann-marie@yahoo.com.m","23","4","1980","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","180609","2319.8333333333335","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"8860","NADYA CECILEY","nadya-cecileyliza@inc.com.m","15","1","1972","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","145966","16313.25","False","ADSG-U.TI","ADIDAS"","FITNESS"
"8861","LAVENA ELAYNE","lavena-elaynenomi@gmail.com.a","30","4","1999","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","333779","24867.416666666668","True","ADS.F","ADIDAS"","FITNESS"
"8862","NANETTE MAGGI","nanette-maggijaclin@gmail.com.u","12","4","1979","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","149595","47102.0","True","ADS.F","ADIDAS"","FITNESS"
"8863","BEATRIX TAMAR","beatrix-tamarshalne@inc.com.a","14","7","1981","ARGENTINA","ARG","+90","IOS","US","DOLAR","353616","54805.416666666664","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"8864","EVVIE FREDERIQUE","evvie-frederiqueelbertina@hotmail.com.u","16","8","1986","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","258701","49860.0","True","ADDDF","ADIDAS"","FITNESS"
"8865","PETRONILLE HILDEGAARD","petronille-hildegaardmarin@outlook.com.b","9","12","1988","BRASIL","BRA","+55","SANSUNG","US","DOLAR","472840","21523.5","True","APPL","APPLE INC.","TECHNOLOGY"
"8866","ERAN LYSSA","eran-lyssadulcea@hotmail.com.m","29","12","1997","MEXICO","MEX","+92","SANSUNG","US","DOLAR","598918","7997.75","True","ADS.F","ADIDAS"","FITNESS"
"8867","BRINNA ROXI","brinna-roxistephine@gmail.com.m","12","8","1973","MEXICO","MEX","+92","SANSUNG","US","DOLAR","467668","30177.333333333332","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"8868","BARBI LILLA","barbi-lillatarrah@outlook.com.a","9","6","1980","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","252996","32624.416666666668","True","APPL","APPLE INC.","TECHNOLOGY"
"8869","ANSTICE EDIVA","anstice-edivabrandy@yahoo.com.m","25","7","1978","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","158296","44071.75","False","APPL","APPLE INC.","TECHNOLOGY"
"8870","HILLARY GRETTA","hillary-grettatheadora@inc.com.b","29","7","1985","BRASIL","BRA","+55","SANSUNG","US","DOLAR","316666","48611.833333333336","False","ADDYY","ADIDAS"","FITNESS"
"8871","VIVIANA AME","viviana-ameandie@inc.com.u","19","9","1984","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","86961","6777.75","True","DIS","THE WALT DISNEY COMPANY","FUN"
"8872","JOICE ELVINA","joice-elvinajo-ann@inc.com.a","18","7","1992","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","321769","1335.9166666666667","True","ADSG-U.TI","ADIDAS"","FITNESS"
"8873","ODETTE CAMILLA","odette-camillacassi@yahoo.com.u","26","7","1978","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","626073","30823.916666666668","True","ADSG-U.TI","ADIDAS"","FITNESS"
"8874","EIMILE TIFFIE","eimile-tiffiegiustina@hotmail.com.a","24","5","1979","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","927625","35328.166666666664","False","ADDYY","ADIDAS"","FITNESS"
"8875","ASHLI ADDIE","ashli-addiejacquelin@outlook.com.m","16","4","1996","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","504465","72138.75","False","ADDYY","ADIDAS"","FITNESS"
"8876","ROXIE JAQUITH","roxie-jaquithkare@yahoo.com.m","9","7","1992","MEXICO","MEX","+92","XIAOMI","US","DOLAR","921026","60952.333333333336","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"8877","BETH GYPSY","beth-gypsynissa@outlook.com.u","23","8","1978","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","541557","32804.0","False","NKE","NIKE INC.","FITNESS"
"8878","ASHELY CATLAINA","ashely-catlainawinnie@yahoo.com.b","3","6","1980","BRASIL","BRA","+55","IOS","US","DOLAR","608742","80979.75","True","ADDDF","ADIDAS"","FITNESS"
"8879","KAREE JOHNATH","karee-johnathdaveta@outlook.com.u","14","5","1978","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","533408","24508.5","True","NKE","NIKE INC.","FITNESS"
"8880","EMMALYN ALLIX","emmalyn-allixginnifer@outlook.com.b","17","11","1971","BRASIL","BRA","+55","IOS","US","DOLAR","228653","5147.666666666667","True","ADSG-U.TI","ADIDAS"","FITNESS"
"8881","CASSONDRA CORETTA","cassondra-corettalizbeth@gmail.com.u","7","12","1991","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","828779","54022.5","True","ADSG-U.TI","ADIDAS"","FITNESS"
"8882","SIBELLA JACQUIE","sibella-jacquiestephani@hotmail.com.m","4","1","1978","MEXICO","MEX","+92","SANSUNG","US","DOLAR","962184","66703.91666666667","False","ADDYY","ADIDAS"","FITNESS"
"8883","BERNELLE ODELINDA","bernelle-odelindagabie@inc.com.u","27","6","1970","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","843226","76976.16666666667","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"8884","KATYA EDWINA","katya-edwinacherise@inc.com.u","20","12","2001","UNITED_STATES","USA","+91","OTHER","US","DOLAR","888153","72028.66666666667","True","ADSG-U.TI","ADIDAS"","FITNESS"
"8885","CHLO BERTHE","chlo-bertheulla@inc.com.b","12","9","1993","BRASIL","BRA","+55","XIAOMI","US","DOLAR","188083","14240.583333333334","True","DIS","THE WALT DISNEY COMPANY","FUN"
"8886","DORALYNNE ISABEL","doralynne-isabelallys@inc.com.u","15","3","1993","UNITED_STATES","USA","+91","OTHER","US","DOLAR","504424","72062.83333333333","True","APPL","APPLE INC.","TECHNOLOGY"
"8887","WINIFRED KAROL","winifred-karolsusana@yahoo.com.u","6","9","1986","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","500253","54662.5","False","DIS","THE WALT DISNEY COMPANY","FUN"
"8888","MAREN LILA","maren-lilachryste@yahoo.com.m","29","4","1994","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","276387","38924.5","True","APPL","APPLE INC.","TECHNOLOGY"
"8889","HEDWIGA DACEY","hedwiga-daceymargaret@outlook.com.m","12","8","1983","MEXICO","MEX","+92","SANSUNG","US","DOLAR","130769","79626.33333333333","False","NKE","NIKE INC.","FITNESS"
"8890","CHERIANNE FRANCINE","cherianne-francinemarnie@inc.com.a","3","8","2000","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","825531","40464.5","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"8891","ERYN LAUREE","eryn-laureevernice@outlook.com.u","10","2","1995","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","384821","15832.333333333334","True","ADDDF","ADIDAS"","FITNESS"
"8892","VELMA FLOSSI","velma-flossicolette@gmail.com.u","26","4","1981","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","138911","49222.333333333336","False","ADSG-U.TI","ADIDAS"","FITNESS"
"8893","ANNADIANE GILBERTINE","annadiane-gilbertineandriana@hotmail.com.u","9","5","1993","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","228471","32747.583333333332","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"8894","JERRILYN SHANNA","jerrilyn-shannarobina@yahoo.com.a","19","3","1986","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","452070","73004.0","True","ADDYY","ADIDAS"","FITNESS"
"8895","STACEY CORRI","stacey-corrielnora@hotmail.com.u","3","3","1986","UNITED_STATES","USA","+91","OTHER","US","DOLAR","632188","44226.833333333336","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"8896","TIERNEY ABBE","tierney-abbestephana@yahoo.com.b","21","2","1981","BRASIL","BRA","+55","XIAOMI","US","DOLAR","589597","7972.916666666667","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"8897","EVONNE CHESLIE","evonne-cheslietallou@yahoo.com.m","11","1","1987","MEXICO","MEX","+92","XIAOMI","US","DOLAR","240934","75744.58333333333","True","ADDDF","ADIDAS"","FITNESS"
"8898","MADONNA ODILLE","madonna-odillebelia@hotmail.com.b","26","3","1985","BRASIL","BRA","+55","SANSUNG","US","DOLAR","503709","43037.666666666664","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"8899","AIDAN FELICDAD","aidan-felicdadgerty@gmail.com.m","1","4","1970","MEXICO","MEX","+92","OTHER","US","DOLAR","581407","61819.25","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"8900","GIRALDA NOEMI","giralda-noemiroselia@gmail.com.m","15","3","1990","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","378845","19840.666666666668","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"8901","NEILLE JOCELINE","neille-jocelineroseann@inc.com.b","27","5","1979","BRASIL","BRA","+55","IOS","US","DOLAR","961551","54909.5","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"8902","LORELLE MALANIE","lorelle-malanielulita@outlook.com.a","19","7","1982","ARGENTINA","ARG","+90","SANSUNG","US","DOLAR","25008","26511.583333333332","False","ADDYY","ADIDAS"","FITNESS"
"8903","LOTTE DARSEY","lotte-darseydania@inc.com.u","27","8","1974","UNITED_STATES","USA","+91","OTHER","US","DOLAR","461335","47791.25","False","APPL","APPLE INC.","TECHNOLOGY"
"8904","MOINA SHANDY","moina-shandyromola@hotmail.com.u","7","8","2003","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","228322","48832.75","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"8905","AILEEN ROWE","aileen-rowequintilla@outlook.com.u","30","7","1974","UNITED_STATES","USA","+91","IOS","US","DOLAR","688672","55584.25","True","DIS","THE WALT DISNEY COMPANY","FUN"
"8906","DIANDRA EMELIA","diandra-emeliamolli@outlook.com.u","28","8","1992","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","948664","28843.416666666668","False","NKE","NIKE INC.","FITNESS"
"8907","FLORETTE AMELITA","florette-amelitaeve@gmail.com.m","20","11","1991","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","579595","21962.0","True","ADS.F","ADIDAS"","FITNESS"
"8908","KIRSTENI ANITA","kirsteni-anitaleland@yahoo.com.a","21","2","1992","ARGENTINA","ARG","+90","SANSUNG","US","DOLAR","141025","37809.0","True","ADS.F","ADIDAS"","FITNESS"
"8909","DONETTA JORDANA","donetta-jordanatomasine@yahoo.com.a","23","8","1979","ARGENTINA","ARG","+90","OTHER","US","DOLAR","618573","54403.166666666664","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"8910","BLONDELL LEDA","blondell-ledamiriam@hotmail.com.u","3","6","1976","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","488487","27398.416666666668","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"8911","SAYRE CELESTYN","sayre-celestyngelya@gmail.com.a","24","9","1989","ARGENTINA","ARG","+90","SANSUNG","US","DOLAR","724626","59881.0","True","APPL","APPLE INC.","TECHNOLOGY"
"8912","NADA DOTI","nada-dotipenny@outlook.com.a","24","9","1979","ARGENTINA","ARG","+90","IOS","US","DOLAR","627929","2254.8333333333335","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"8913","TOVE CORDIE","tove-cordieadelheid@hotmail.com.m","26","8","1991","MEXICO","MEX","+92","SANSUNG","US","DOLAR","25585","66652.0","True","NKE","NIKE INC.","FITNESS"
"8914","ORA LOU","ora-louterra@gmail.com.b","21","12","1970","BRASIL","BRA","+55","MOTOROLA","US","DOLAR","311910","26289.916666666668","False","DIS","THE WALT DISNEY COMPANY","FUN"
"8915","ROCH SUNNY","roch-sunnysiouxie@gmail.com.a","13","1","1990","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","61242","19737.333333333332","False","ADSG-U.TI","ADIDAS"","FITNESS"
"8916","MEARA KIRBY","meara-kirbytori@yahoo.com.b","18","6","1996","BRASIL","BRA","+55","XIAOMI","US","DOLAR","671270","61792.666666666664","True","ADDDF","ADIDAS"","FITNESS"
"8917","DIDI FLORIA","didi-floriacasi@gmail.com.m","11","5","1978","MEXICO","MEX","+92","IOS","US","DOLAR","772553","71062.83333333333","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"8918","JORRIE JACQUELYNN","jorrie-jacquelynnlianna@gmail.com.u","17","5","1996","UNITED_STATES","USA","+91","IOS","US","DOLAR","902609","39144.666666666664","True","ADDDF","ADIDAS"","FITNESS"
"8919","BERNADINE AGNETA","bernadine-agnetatomasina@yahoo.com.b","21","7","1973","BRASIL","BRA","+55","IOS","US","DOLAR","683530","80161.91666666667","True","APPL","APPLE INC.","TECHNOLOGY"
"8920","LEOLA AUSTINE","leola-austineclaude@yahoo.com.m","18","5","1986","MEXICO","MEX","+92","SANSUNG","US","DOLAR","124905","79331.66666666667","False","APPL","APPLE INC.","TECHNOLOGY"
"8921","KELLEY OLIVE","kelley-olivemelita@hotmail.com.u","2","4","1990","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","943740","68072.41666666667","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"8922","DORETTA ROOBBIE","doretta-roobbiemirelle@outlook.com.a","20","8","1983","ARGENTINA","ARG","+90","IOS","US","DOLAR","997411","8186.75","True","ADDYY","ADIDAS"","FITNESS"
"8923","VIVIYAN MODESTINE","viviyan-modestinemorgan@inc.com.a","14","3","2002","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","473170","17837.416666666668","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"8924","HANNAH CALLIE","hannah-callienetta@gmail.com.m","7","3","1983","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","17410","49683.75","False","ADSG-U.TI","ADIDAS"","FITNESS"
"8925","VALERY CHERISE","valery-cherisecelestyn@hotmail.com.m","1","1","1974","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","601005","62674.5","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"8926","JAYMEE SUNSHINE","jaymee-sunshinetabatha@inc.com.u","22","10","2000","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","835526","30327.75","False","ADSG-U.TI","ADIDAS"","FITNESS"
"8927","LINELL GISELA","linell-giselaadelina@yahoo.com.u","3","11","1991","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","422815","1962.9166666666667","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"8928","MISHA ROSHELLE","misha-roshellecarmina@inc.com.u","10","2","1997","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","122788","19382.5","True","ADDYY","ADIDAS"","FITNESS"
"8929","VANYA TIERTZA","vanya-tiertzavenita@outlook.com.m","23","10","2003","MEXICO","MEX","+92","SANSUNG","US","DOLAR","616008","12590.083333333334","True","DIS","THE WALT DISNEY COMPANY","FUN"
"8930","RIKKI MARGET","rikki-margetcordy@inc.com.b","23","1","1991","BRASIL","BRA","+55","OTHER","US","DOLAR","400647","65883.91666666667","True","ADDDF","ADIDAS"","FITNESS"
"8931","GENNI FAYE","genni-fayemarie-jeanne@yahoo.com.b","15","2","1995","BRASIL","BRA","+55","SANSUNG","US","DOLAR","831831","28128.416666666668","True","ADSG-U.TI","ADIDAS"","FITNESS"
"8932","JULIETTA PATTY","julietta-pattysuzette@hotmail.com.u","30","8","1978","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","289113","75837.75","True","NKE","NIKE INC.","FITNESS"
"8933","KIPPIE BIANKA","kippie-biankakare@inc.com.a","14","7","1994","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","700137","21559.083333333332","True","ADSG-U.TI","ADIDAS"","FITNESS"
"8934","ROBYN EMMALYNNE","robyn-emmalynneelaina@yahoo.com.u","16","5","1991","UNITED_STATES","USA","+91","OTHER","US","DOLAR","955256","60216.416666666664","True","NKE","NIKE INC.","FITNESS"
"8935","JILLENE TONYA","jillene-tonyabeatrix@gmail.com.u","29","10","1997","UNITED_STATES","USA","+91","IOS","US","DOLAR","345210","77640.0","True","ADSG-U.TI","ADIDAS"","FITNESS"
"8936","DALE PHAEDRA","dale-phaedratamqrah@outlook.com.a","20","3","1982","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","466044","72875.5","True","ADDYY","ADIDAS"","FITNESS"
"8937","MERRIE KATY","merrie-katymoselle@inc.com.a","24","1","2003","ARGENTINA","ARG","+90","SANSUNG","US","DOLAR","555778","46778.75","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"8938","WENDIE CYBIL","wendie-cybiladrienne@inc.com.u","13","11","1971","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","11032","31280.25","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"8939","LYDA GABRIELL","lyda-gabriellmarni@hotmail.com.u","29","11","1974","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","794593","70874.41666666667","False","ADSG-U.TI","ADIDAS"","FITNESS"
"8940","JONI NELIE","joni-neliehenrie@yahoo.com.m","3","7","2003","MEXICO","MEX","+92","IOS","US","DOLAR","69564","60042.083333333336","False","ADDDF","ADIDAS"","FITNESS"
"8941","BRIDGETTE MELLISA","bridgette-mellisalurette@inc.com.u","15","4","1989","UNITED_STATES","USA","+91","IOS","US","DOLAR","648913","29009.333333333332","True","ADSG-U.TI","ADIDAS"","FITNESS"
"8942","WENDELINE AGACE","wendeline-agacedagmar@yahoo.com.b","15","4","1972","BRASIL","BRA","+55","OTHER","US","DOLAR","407115","27103.416666666668","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"8943","LAUREEN FRANNY","laureen-frannyivy@gmail.com.m","26","7","1996","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","677415","19894.416666666668","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"8944","SAIDEE GWENETTE","saidee-gwenetteabagail@inc.com.m","25","12","1979","MEXICO","MEX","+92","SANSUNG","US","DOLAR","81894","40691.833333333336","False","ADSG-U.TI","ADIDAS"","FITNESS"
"8945","BRYN DENICE","bryn-denicegerrilee@gmail.com.u","21","7","1997","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","210962","77156.16666666667","True","DIS","THE WALT DISNEY COMPANY","FUN"
"8946","ZORAH DEANA","zorah-deanamarlo@hotmail.com.a","21","11","1971","ARGENTINA","ARG","+90","OTHER","US","DOLAR","1543","39241.916666666664","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"8947","ETHELIND ARDINE","ethelind-ardinekendra@yahoo.com.m","7","7","1981","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","161353","25140.0","False","APPL","APPLE INC.","TECHNOLOGY"
"8948","CORENE HALLIE","corene-hallieeula@yahoo.com.b","20","8","2001","BRASIL","BRA","+55","IOS","US","DOLAR","435980","22591.333333333332","False","ADDYY","ADIDAS"","FITNESS"
"8949","COURTNAY MATILDA","courtnay-matildafredericka@outlook.com.a","29","8","1975","ARGENTINA","ARG","+90","IOS","US","DOLAR","534874","27632.5","True","NKE","NIKE INC.","FITNESS"
"8950","ANNETTE DIONNE","annette-dionnevikki@inc.com.b","10","11","1974","BRASIL","BRA","+55","XIAOMI","US","DOLAR","312283","31484.833333333332","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"8951","WALLIS RUTHE","wallis-rutheangelica@outlook.com.m","5","4","1993","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","395169","74304.16666666667","False","ADDYY","ADIDAS"","FITNESS"
"8952","ELIANORA KRISTIEN","elianora-kristienclem@hotmail.com.u","8","4","1974","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","616368","67199.5","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"8953","MELLY MIRABELLE","melly-mirabellemerline@hotmail.com.a","10","4","1988","ARGENTINA","ARG","+90","IOS","US","DOLAR","879813","24963.333333333332","False","APPL","APPLE INC.","TECHNOLOGY"
"8954","GEORGENA LANNI","georgena-lannilynn@outlook.com.b","24","11","1973","BRASIL","BRA","+55","IOS","US","DOLAR","768542","54637.25","False","APPL","APPLE INC.","TECHNOLOGY"
"8955","STEFANIA DARLENE","stefania-darlenegenevieve@hotmail.com.u","9","11","1971","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","793039","56217.166666666664","True","ADSG-U.TI","ADIDAS"","FITNESS"
"8956","MARLA STEVANA","marla-stevanafulvia@inc.com.u","21","3","1975","UNITED_STATES","USA","+91","OTHER","US","DOLAR","445048","60117.833333333336","False","ADSG-U.TI","ADIDAS"","FITNESS"
"8957","GWYNETH THIA","gwyneth-thiavitia@inc.com.b","20","7","1985","BRASIL","BRA","+55","XIAOMI","US","DOLAR","76142","67104.66666666667","True","ADDYY","ADIDAS"","FITNESS"
"8958","BARBEY DULCIANA","barbey-dulcianarosy@yahoo.com.b","19","11","2004","BRASIL","BRA","+55","IOS","US","DOLAR","589950","49837.5","True","ADDYY","ADIDAS"","FITNESS"
